corpus_id,Year,Source title,Open Access,screening_confidence,screening_reason_category,pdf_recovered
paper-0350,2026,Chinese Journal of Aeronautics,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0351,2026,Results in Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-0352,2026,Journal of Engineering and Applied Science,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0353,2026,Energy and Buildings,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-0354,2026,Journal of Power Sources,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0355,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0357,2026,Research on Engineering Structures and Materials,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-0358,2026,SoftwareX,All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,False
paper-0359,2026,Discover Computing,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0360,2026,Energy Conversion and Management: X,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-0361,2026,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-0363,2026,Batteries,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0365,2026,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0366,2026,Structural Health Monitoring,All Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0368,2026,Digital Chemical Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-0369,2026,Measurement Science and Technology,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0370,2026,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0372,2026,Journal of Quality in Maintenance Engineering,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0373,2026,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0374,2026,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0375,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0376,2026,Reliability Engineering and System Safety,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0377,2026,Nanotechnology and Precision Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-0378,2026,Discover Computing,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0379,2026,Energy and AI,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-0380,2026,"International Journal of Mathematical, Engineering and Management Sciences",All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0381,2026,Results in Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-0383,2026,Transport and Telecommunication,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0384,2026,Thin-Walled Structures,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0385,2026,Mechanical Systems and Signal Processing,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0386,2026,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0387,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0388,2026,Wind Energy,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-0389,2026,Journal of Process Control,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0390,2026,Journal of Power Sources,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0391,2026,Green Energy and Intelligent Transportation,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-0392,2026,Processes,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-0393,2026,Sustainability (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-0394,2026,Measurement Science and Technology,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0396,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0398,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0400,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0402,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0403,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0405,2026,Processes,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-0406,2026,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-0408,2026,Ocean Engineering,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0409,2026,Results in Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-0410,2026,Reliability Engineering and System Safety,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-0414,2026,Measurement Science and Technology,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0416,2026,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0418,2026,Discover Computing,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0419,2026,Bangladesh Journal of Multidisciplinary Scientific Research,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-0420,2026,Advanced Engineering Informatics,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0421,2026,Mechanical Systems and Signal Processing,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0422,2026,Computers and Industrial Engineering,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-0423,2026,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0424,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0427,2026,Array,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-0428,2026,Energies,All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,True
paper-0429,2026,Results in Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-0430,2026,Measurement: Journal of the International Measurement Confederation,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0434,2026,Journal of Power Sources,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0436,2026,Neural Computing and Applications,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-0438,2026,Reliability Engineering and System Safety,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-0439,2026,Journal of Marine Science and Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0441,2026,Journal of Marine Science and Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0442,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0443,2026,Computers and Industrial Engineering,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-0444,2026,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-0445,2026,Results in Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-0446,2026,Reliability Engineering and System Safety,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-0447,2026,Nano Energy,All Open Access; Hybrid Gold Open Access,medium,physical_asset_maintenance,False
paper-0448,2026,Engineering Research Express,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0449,2026,Discover Applied Sciences,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0451,2026,Energy Reports,All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,False
paper-0452,2026,Mathematics,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0456,2026,Mechanical Systems and Signal Processing,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0457,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0462,2026,"Chaos, Solitons and Fractals",All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0463,2026,"Sensors (Basel, Switzerland)",All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-0464,2026,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0466,2026,JVC/Journal of Vibration and Control,All Open Access; Bronze Open Access,high,physical_asset_maintenance,True
paper-0469,2026,Next Energy,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-0471,2026,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0473,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0474,2026,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0476,2026,Reliability Engineering and System Safety,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0477,2026,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,True
paper-0478,2026,Energy,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-0479,2026,HardwareX,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-0481,2026,International Journal of Computational Intelligence Systems,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0482,2026,Journal of Energy Storage,All Open Access; Hybrid Gold Open Access,medium,physical_asset_maintenance,False
paper-0483,2026,Nature Communications ,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0484,2026,Neurocomputing,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0486,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0487,2026,Mechanical Systems and Signal Processing,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0488,2026,Measurement Science and Technology,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0489,2026,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-0491,2026,Eng,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-0492,2026,Energy Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-0493,2026,Information Fusion,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0497,2026,Energy and AI,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-0500,2026,Mechanical Systems and Signal Processing,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-0501,2026,Machines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
